3287,Spring,Th,Apr,2,13,9,6.75
3288,Fall,M  Tu  W  Th  F  Sa,Sep,28,8,12,94
3289,Fall,Su  Tu  Sa,Oct,17,19,11,63
3290,Fall,F,Sep,25,9,9,4.5
3291,Fall,Su,Oct,18,12,8,8
3292,Winter,M,Jan,5,18,8,2
3293,Spring,W,Apr,1,19,9,9
3294,Fall,Su  W,Nov,29,18,4,14
3295,Summer,Su  M  Tu  W  Th  F  Sa,Jun,26,11,11,305
3296,Spring,Tu,Mar,31,17,11,11
3297,Fall,Tu,Oct,6,18,4,8
3298,Spring,W,Apr,1,15,10,15
3299,Winter,Su  M  Tu  W  Th  F  Sa,Jan,5,9,7,158
3300,Fall,W,Oct,14,11,9,6.75
3301,Fall,F,Oct,2,16,9,4.5
3302,Spring,Th,Apr,2,18,8,8
3303,Winter,M,Feb,16,15,1,2.25
3304,Fall,M,Sep,14,9,11,20
3305,Summer,M  W  F,Jun,22,17,4,2
3306,Spring,M  Tu  W  Th,Mar,30,10,12,69
3307,Spring,M  Tu  W  Th  F,Mar,30,9,12,342
3308,Fall,F,Oct,2,18,9,18
3309,Winter,M  Tu  W  Th  F,Jan,5,16,9,86
3310,Spring,W,Apr,1,16,10,10
3311,Fall,M,Sep,28,12,11,11
3312,Summer,M  Tu  W  Th  F,Aug,24,9,2,6.75
3313,Summer,Tu  W  Th  F,Jun,30,9,9,58
3314,Summer,M  Th,Jun,29,13,5,9
3315,Winter,Su,Jan,4,13,1,0.75
3316,Fall,Sa,Sep,26,13,9,4.5
3317,Winter,Tu,Jan,13,17,9,6.75
3318,Summer,M  W,Aug,31,17,4,7
3319,Fall,Sa,Oct,3,12,20,19
3320,Winter,Su  M  Tu  W  Th  F  Sa,Jan,5,9,7,298.5
3321,Spring,M  W,Jun,3,18,11,40
3322,Winter,Sa,Jan,3,14,9,12
3323,Summer,Su  Sa,Jul,4,10,9,24.75
3324,Summer,Su,Jul,5,13,8,4
3325,Fall,Tu,Sep,29,15,9,2.25
3326,Winter,Su  Sa,Jan,10,15,11,33
3327,Winter,Sa,Feb,7,21,1,1
3328,Spring,M,Mar,30,15,9,13.5
3329,Spring,F,Apr,10,15,12,27.5
3330,Fall,W,Oct,14,10,9,9
3331,Fall,Sa,Dec,5,19,1,1
3332,Summer,Su  M  Tu  W  Th  F  Sa,Jun,26,12,11,526
3333,Summer,M  W  F,Jun,29,15,8,22
3334,Winter,F,Jan,9,15,9,13.5
3335,Summer,M,Jul,6,20,10,15
3336,Summer,M  F,Jun,29,9,9,17
3337,Fall,M,Sep,28,12,11,25
3338,Spring,Su  F,Apr,5,14,9,34
3339,Winter,W,Jan,7,9,11,22
3340,Winter,M,Jan,5,9,10,13.5
3341,Spring,M  W,Mar,30,12,12,82.5
3342,Spring,F,Apr,10,17,9,9
3343,Spring,Tu,Jun,23,18,1,2
3344,Fall,Su,Sep,27,12,9,4.5
3345,Winter,W,Jan,7,21,9,9
3346,Summer,M  Tu  W  Th,Jun,29,16,2,7
3347,Spring,F,Apr,10,20,9,13.5
3348,Fall,Th,Oct,1,12,12,33
3349,Winter,Th,Jan,8,19,11,24.75
3350,Fall,M  Tu  W  Th  F,Sep,28,9,13,409.5
3351,Spring,Th,Apr,2,16,11,16.5
3352,Spring,Su  M  Tu  W  Th  F  Sa,Mar,28,13,13,303.4166565
3353,Winter,Su,Jan,4,12,12,48
3354,Fall,Tu,Sep,29,14,9,2.25
3355,Spring,M  W  F,Jun,3,10,4,9
3356,Spring,Su,Mar,29,9,9,2.25
3357,Spring,Su,Apr,12,10,9,4.5
3358,Winter,M,Jan,5,18,11,15
3359,Winter,Th,Jan,8,17,12,30
3360,Fall,Th,Oct,1,13,9,8
3361,Summer,Tu,Jun,16,18,9,4.5
3362,Summer,Th,Jul,2,19,9,9
3363,Winter,W  F  Sa,Jan,7,18,7,31.5
3364,Spring,M,Mar,30,15,9,4.5
3365,Summer,M  Tu  W  Th  F,Jul,27,10,2,6.75
3366,Fall,M  W  F,Sep,28,11,10,30
3367,Winter,M,Jan,5,16,9,4
3368,Winter,Sa,Jan,10,13,9,9
3369,Winter,Th,Jan,29,10,7,7
3370,Winter,Sa,Jan,31,21,1,1
3371,Spring,W,Jun,3,16,4,10
3372,Summer,M,Jun,29,9,13,20
3373,Winter,W,Jan,7,17,9,9
3374,Summer,Sa,Aug,1,10,4,20
3375,Winter,Tu,Jan,6,14,9,4.5
3376,Spring,F,Apr,10,9,9,4.5
3377,Summer,M  Tu  Th,Jun,29,17,3,6.75
3378,Spring,Tu,Mar,31,12,13,33
3379,Winter,M  F,Jan,5,9,11,31.5
3380,Spring,Su,Jun,7,10,1,2
3381,Winter,Su,Feb,1,15,9,3.5
3382,Summer,Tu,Jun,30,19,9,2.25
3383,Summer,M,Jun,22,14,9,9
3384,Fall,M  W  F,Sep,28,20,9,56
3385,Fall,Tu  Th,Oct,1,13,9,27
3386,Summer,M,Jul,6,18,8,16
3387,Spring,Tu,Mar,31,9,8,8
3388,Fall,Tu,Sep,29,11,10,10
3389,Fall,Th,Oct,22,17,10,6.75
3390,Summer,Tu,Jul,7,13,8,8
3391,Fall,M,Dec,21,9,1,1.5
3392,Spring,Th,Apr,2,18,11,13
3393,Summer,Tu,Jul,7,12,11,24.75
3394,Spring,Sa,Apr,4,16,9,6.75
3395,Summer,M  Tu  W  Th  F,Jun,26,11,11,49
3396,Spring,Th,Apr,2,16,9,13.5
3397,Winter,Su,Jan,4,18,9,6.75
3398,Spring,F,Apr,10,21,9,13.5
3399,Fall,Su,Oct,4,15,9,9
3400,Winter,Su  M  Tu  W  Th  F  Sa,Jan,2,6,13,1158.5
3401,Spring,W,Apr,1,17,9,2.25
3402,Fall,Su,Oct,4,11,11,22
3403,Fall,M  F,Nov,30,16,6,10
3404,Spring,Su,Mar,29,16,9,18
3405,Fall,M,Sep,28,18,9,2.25
3406,Summer,M,Aug,24,12,1,6
3407,Fall,M,Sep,21,14,9,13.5
3408,Fall,Su,Oct,4,13,9,12
3409,Winter,Tu,Jan,27,17,7,5.25
3410,Fall,Th,Sep,24,13,12,24
3411,Winter,M,Jan,5,17,10,10
3412,Fall,Su,Sep,27,21,9,18
3413,Fall,M,Sep,21,10,9,2.25
3414,Winter,Tu,Jan,6,19,12,12
3415,Spring,Su,Mar,29,14,9,2.25
3416,Fall,Sa,Nov,14,21,1,1
3417,Spring,M  Tu  W  Th  F,Mar,23,15,13,186
3418,Winter,Su,Jan,11,12,12,18
3419,Summer,M  Tu  W  Th  F,Jul,13,15,2,6.75
3420,Winter,W,Jan,7,13,9,9
3421,Spring,W,May,13,15,8,7
3422,Spring,F,Apr,3,13,9,6.666666508
3423,Fall,M,Sep,28,21,9,18
3424,Fall,W,Oct,7,16,9,6.75
3425,Spring,M,Mar,30,19,8,2
3426,Summer,M  Tu  W  Th  F,Aug,10,8,2,13.5
3427,Spring,Tu  Th,Mar,31,8,13,117
3428,Fall,W,Sep,30,16,10,10
3429,Summer,M,Jun,29,13,9,18
3430,Summer,M  W,Aug,5,19,4,3.5
3431,Fall,M,Sep,28,19,9,12
3432,Fall,M,Sep,28,11,12,10
3433,Fall,Su,Sep,27,10,6,12
3434,Spring,F,Mar,27,11,14,9.75
3435,Fall,F  Sa,Nov,28,12,5,10
3436,Summer,Tu  Th,Jul,2,20,8,32
3437,Fall,Th,Oct,1,18,9,20.5
3438,Summer,M  Tu  W  Th  F,Jun,29,16,2,24.75
3439,Fall,W,Sep,30,16,12,18
3440,Summer,M  Tu  W  Th  F,Jul,27,8,2,6.75
3441,Fall,Tu  W  Th  F  Sa,Sep,8,13,16,103.75
3442,Fall,Th,Oct,15,11,9,6.75
3443,Winter,M  W  Sa,Jan,5,18,9,50
3444,Summer,W,Jul,8,10,7,3.5
3445,Fall,M,Sep,28,13,9,4
3446,Winter,M,Feb,16,10,1,8
3447,Spring,W  F,Apr,1,18,9,42.5
3448,Spring,Sa,Apr,11,9,9,9
3449,Spring,Su  M  Tu  W  Th  F,Apr,1,8,13,74.25
3450,Summer,Su,Jul,5,10,9,6.75
3451,Spring,Su,Apr,5,10,9,13.5
3452,Fall,M  W,Sep,21,9,13,75
3453,Fall,Th,Oct,15,18,9,4.5
3454,Fall,Sa,Oct,3,14,9,2.25
3455,Winter,M  Tu  W  Th  F,Mar,16,12,1,17.5
3456,Winter,Su,Jan,4,10,9,20.25
3457,Summer,M  Tu  W  Th  F,Aug,31,9,1,12.5
3458,Summer,Th,Jul,9,19,8,8
3459,Summer,M  Tu  W  Th  F,Jul,13,15,2,9
3460,Spring,Th,Jun,18,9,1,2.5
3461,Spring,Su,Mar,29,19,9,4.5
3462,Spring,M,May,4,18,8,6
3463,Summer,Sa,Jul,4,13,9,27
3464,Summer,Tu  Th,Jun,30,10,4,2
3465,Winter,M  Tu  W  Th  F,Jan,5,18,9,121
3466,Spring,Su,Apr,12,17,9,4.5
3467,Fall,Sa,Sep,26,15,9,18
3468,Winter,Su  M  F  Sa,Jan,3,14,11,101.75
3469,Summer,M  W  F,Jul,20,20,4,4
3470,Summer,M  Tu  W  Th  F,Aug,10,10,2,13.5
3471,Spring,Th,Apr,9,19,12,18
3472,Fall,Tu  Th,Dec,22,13,2,8
3473,Winter,W,Jan,7,15,9,4.5
3474,Spring,Sa,Apr,4,11,9,6
3475,Summer,M  Tu  W  Th  F,Jul,6,13,1,16.25
3476,Spring,Sa,Jun,6,19,1,1
3477,Fall,Th,Oct,1,17,12,15
3478,Winter,Tu  F,Jan,6,9,12,44
3479,Fall,Th,Nov,12,15,6,6
3480,Spring,Su,Mar,29,14,9,8
3481,Winter,M  W  F,Jan,12,9,12,33
3482,Winter,Su,Jan,11,12,9,6.75
3483,Spring,Th,Apr,2,9,13,26
3484,Winter,Sa,Jan,3,11,9,4.5
3485,Winter,W,Jan,7,9,12,10
3486,Spring,M  W,May,25,18,4,8
3487,Winter,M,Jan,5,7,9,9
3488,Spring,F,Apr,10,14,9,2.25
3489,Spring,Su,Apr,12,15,9,13.5
3490,Spring,M  Th,Mar,30,15,11,40
3491,Fall,F,Oct,2,10,9,117
3492,Spring,M,Mar,30,10,9,2.25
3493,Fall,W,Sep,30,9,11,11
3494,Spring,M  Tu  W  Th  F,Mar,30,14,13,62
3495,Summer,M  Tu  W  Th  F,Aug,10,12,1,6
3496,Spring,Su,Apr,5,12,6,9
3497,Fall,M  Tu  W  Th  F  Sa,Dec,5,20,5,47
3498,Winter,Su,Jan,4,10,7,5.25
3499,Fall,Su  M  Tu  W  Th  F  Sa,Nov,28,10,4,89.5
3500,Spring,Th,Oct,8,8,1,9.75
3501,Winter,Sa,Jan,10,14,9,6.75
3502,Spring,F,Apr,10,18,9,8.25
3503,Fall,F,Oct,9,19,9,13.5
3504,Fall,W  Th,Sep,23,18,3,6
3505,Winter,W,Jan,7,12,9,9
3506,Winter,M  Tu  F,Jan,5,12,9,65
3507,Winter,Su,Feb,8,11,1,1
3508,Winter,Tu  Th,Jan,6,17,4,3.5
3509,Winter,Tu  Th  F,Mar,17,14,1,6
3510,Winter,Sa,Jan,10,18,12,12
3511,Fall,Tu,Sep,29,15,12,18
3512,Summer,M  Tu  W  Th  F,Jun,29,13,2,2.25
3513,Fall,W,Sep,30,18,9,13.5
3514,Winter,Su,Jan,4,17,9,4.5
3515,Spring,Tu,Mar,24,10,9,4.5
3516,Spring,W,Apr,8,20,9,9
3517,Spring,Tu,Mar,31,15,12,15
3518,Fall,F,Oct,2,17,10,25
3519,Spring,Tu,Mar,31,18,7,5.833333492
3520,Spring,Sa,Mar,28,15,9,13.5
3521,Summer,W,Jun,24,17,11,25
3522,Winter,M,Feb,16,10,1,6.5
3523,Spring,F,Apr,3,18,9,8
3524,Winter,W,Jan,7,11,5,5
3525,Summer,M  Tu  W  Th  F,Jun,26,10,11,357
3526,Spring,M,Mar,30,19,5,10
3527,Spring,Th,Apr,2,16,9,22.5
3528,Fall,Th,Oct,1,16,9,22.5
3529,Spring,M,Mar,30,19,10,8
3530,Spring,W,Apr,1,13,13,29.25
3531,Winter,W,Jan,14,9,9,13.5
3532,Winter,Su  M  Tu  W  F,Jan,5,13,13,63
3533,Summer,Th,Jul,9,9,5,10
3534,Winter,M  Tu  W  Th  F,Jan,5,15,12,177
3535,Winter,Tu,Jan,6,19,9,4.5
3536,Fall,Th,Dec,3,18,6,14
3537,Fall,M  Tu,Dec,21,17,2,4
3538,Winter,F,Jan,9,13,10,15
3539,Winter,Su,Jan,4,12,9,6.75
3540,Spring,Th,Apr,2,10,13,26
3541,Winter,M  Tu  W  Th  F  Sa,Jan,3,20,12,128
3542,Summer,Tu,Jun,30,19,9,13.5
3543,Spring,Sa,Mar,21,12,6,6
3544,Fall,W,Oct,14,15,9,18
3545,Winter,Su  M  Tu  W  Th  F  Sa,Jan,17,7,10,226
3546,Winter,Su,Feb,15,9,4,8
3547,Summer,Th,Jul,2,17,10,10
3548,Fall,Tu  W  Th,Dec,29,9,1,21
3549,Summer,M  Tu  W  Th  F,Jul,13,8,1,45
3550,Winter,Th,Jan,8,10,9,45
3551,Spring,Sa,Jun,6,13,4,18
3552,Summer,Tu,Jun,16,16,9,4.5
3553,Summer,M  Tu  Th  F,Jun,29,9,2,4
3554,Summer,Sa,Aug,22,18,1,1
3555,Fall,Sa,Sep,26,11,18,13.5
3556,Fall,Su,Oct,4,14,9,24.75
3557,Fall,F,Oct,2,9,10,30
3558,Fall,Su,Oct,4,16,9,4.5
3559,Fall,Tu  F,Sep,29,19,9,36
3560,Fall,Tu,Sep,29,17,12,12
3561,Winter,Tu  W  Th  F,Mar,17,13,1,8
3562,Summer,M  Tu  W  Th  F,Jun,29,7,10,109.3333359
3563,Summer,M  W  F,Jul,20,19,4,3.5
3564,Winter,Tu,Jan,6,9,12,24
3565,Summer,Su  M  Tu  W  Th  F  Sa,Jun,30,14,10,126
3566,Spring,F,Mar,27,18,9,2.25
3567,Fall,Sa,Sep,26,16,9,24.75
3568,Spring,M,Mar,30,18,9,6.75
3569,Winter,Tu  Th,Jan,6,13,11,44
3570,Summer,W,Jul,8,20,7,7
3571,Winter,M,Jan,5,13,9,4
3572,Spring,Sa,Apr,4,10,9,6.75
3573,Fall,F,Oct,16,13,9,9
3574,Summer,M  W,Jul,27,16,4,3.5
3575,Winter,M,Feb,16,14,1,1
3576,Spring,W,Apr,15,16,9,11.25
3577,Fall,Su  M  Tu  W  Th  F  Sa,Sep,8,7,18,284.3333435
3578,Summer,Su  M  Tu  W  Th  F  Sa,Jun,26,12,10,354
3579,Winter,Sa,Jan,10,12,8,16
3580,Winter,F,Jan,9,17,8,8
3581,Winter,M  Tu  W  Th  F,Mar,16,9,1,18
3582,Fall,F,Oct,2,20,11,27.5
3583,Fall,W,Sep,30,14,9,18
3584,Winter,Sa,Jan,31,9,12,12
3585,Summer,Su,Jul,5,11,9,6.75
3586,Winter,Su,Feb,8,12,1,1
3587,Spring,F,Apr,10,9,12,24
3588,Winter,M  Tu  W  Th,Mar,16,9,1,4
3589,Winter,M,Jan,5,20,9,9
3590,Fall,F,Oct,2,13,9,13.5
3591,Summer,Th,Jul,9,19,9,9
3592,Spring,Sa,Apr,4,14,12,36
3593,Fall,Sa,Oct,24,13,1,2
3594,Spring,M  Tu  W  Th  F  Sa,Mar,30,20,12,95
3595,Winter,Th,Jan,8,20,9,9
3596,Summer,M,Jun,29,17,8,21
3597,Spring,M,Mar,30,10,9,10
3598,Fall,F,Sep,11,13,15,30
3599,Summer,M  Tu  W  Th  F,Aug,10,9,2,6.75
3600,Winter,Sa,Feb,7,11,1,1
3601,Summer,M  W,Jul,29,19,5,2
3602,Fall,M,Sep,28,17,9,24.75
3603,Winter,Su,Jan,18,18,8,24
3604,Summer,M,Jul,6,19,8,12
3605,Winter,Tu,Jan,13,19,11,11
3606,Fall,Sa,Oct,3,11,9,6.75
3607,Spring,Sa,May,30,20,1,1
3608,Spring,M,Mar,30,13,8,4
3609,Summer,Su  M  Tu  W  Th  F  Sa,Jun,29,7,12,924
3610,Summer,Tu,Jul,7,16,9,6.75
3611,Summer,Su  Sa,Jun,20,9,1,14
3612,Summer,F,Jun,26,19,9,4.5
3613,Fall,M,Sep,28,12,9,13.5
3614,Summer,Sa,Aug,8,19,1,1
3615,Winter,Sa,Jan,3,16,9,4.5
3616,Winter,M,Jan,5,10,12,10
3617,Winter,Tu  Th,Jan,13,11,11,22
3618,Winter,Sa,Feb,21,21,1,1
3619,Fall,Sa,Oct,10,20,1,1
3620,Fall,Sa,Oct,3,10,10,7.5
3621,Fall,Th,Sep,24,18,9,6.75
3622,Fall,Tu,Sep,29,9,12,12
3623,Summer,M  Tu  W  Th,Aug,10,16,2,2
3624,Spring,Su,Mar,29,10,9,22.5
3625,Spring,M,Mar,23,18,8,3.5
3626,Winter,M  Tu  W  F,Jan,5,10,12,47
3627,Summer,F,Jul,3,9,11,22
3628,Winter,Tu,Jan,13,12,9,9
3629,Winter,M  Tu  W  Th  F,Jan,5,16,8,78
3630,Spring,W  F,Apr,1,16,10,38
3631,Summer,Tu  W  Th,Sep,8,19,2,4.5
3632,Summer,M  W,Jun,29,17,4,2
3633,Summer,Th  F  Sa,Jul,2,13,9,72
3634,Winter,Th,Jan,8,17,17,8.5
3635,Spring,Su,Mar,29,11,9,9
3636,Spring,M  Th,Mar,30,13,11,22.5
3637,Summer,Sa,Jul,4,11,9,9
3638,Winter,Th,Jan,8,17,9,22.5
3639,Winter,W,Jan,28,10,7,5.25
3640,Winter,W,Jan,14,16,9,13.5
3641,Winter,F,Jan,9,14,10,13.5
3642,Spring,Sa,May,9,10,5,2.5
3643,Spring,Tu,Mar,31,10,9,18
3644,Spring,F,Apr,10,9,13,30
3645,Spring,M  W  F,Mar,30,17,13,63
3646,Fall,Sa,Oct,3,12,12,36
3647,Summer,W  F,Jul,3,13,8,30
3648,Summer,M,Jul,20,18,13,16.5
3649,Winter,Tu,Jan,6,18,10,10
3650,Summer,M  Tu  W  Th  F,Jul,13,12,2,4.5
3651,Fall,Su  W  F  Sa,Sep,2,16,4,28
3652,Spring,Th,Apr,2,10,9,22.5
3653,Winter,Tu,Jan,6,13,10,20
3654,Spring,Th,Apr,2,16,12,24
3655,Fall,M,Sep,28,9,9,16
3656,Winter,Su  M  Tu  Th  F  Sa,Dec,21,11,2,10.5
3657,Spring,Th,Mar,26,10,9,4.5
3658,Winter,M,Jan,5,19,17,25.5
3659,Fall,M,Sep,21,16,9,4.5
3660,Spring,M  W  F,Mar,30,9,10,54
3661,Summer,M  Tu  W  Th  F,Aug,10,8,2,4.5
3662,Summer,M  W  F,Jun,22,20,4,8
3663,Summer,W  F,Jul,3,18,8,30
3664,Summer,Th,Jun,25,10,9,4.5
3665,Fall,F,Dec,18,16,1,6
3666,Summer,Sa,Jul,11,11,8,2
3667,Fall,Su,Sep,27,10,10,25
3668,Winter,M,Feb,16,18,1,2.5
3669,Fall,M  Tu  W  Th  F,Sep,14,15,14,167.5
3670,Spring,F,Apr,10,10,11,11
3671,Fall,Su  Sa,Oct,17,19,11,42
3672,Spring,Tu  Th,Mar,24,11,12,72
3673,Winter,Th,Jan,15,10,12,11
3674,Summer,M,Jun,29,15,9,10
3675,Fall,M  Tu  W  Th  F,Nov,30,17,3,22.5
3676,Summer,M  Tu  Th  F,Jun,29,9,1,10
3677,Winter,Th,Jan,8,17,11,13.75
3678,Fall,Th,Oct,8,16,9,4.5
3679,Spring,F,Apr,10,19,12,24
3680,Spring,W,Apr,15,13,9,18
3681,Fall,M  Tu  W  Th,Dec,21,20,2,12.25
3682,Winter,M,Jan,5,17,8,7
3683,Summer,M  W,Jul,29,16,5,4
3684,Spring,Th,Apr,9,18,12,12
3685,Summer,Tu,Jul,7,20,8,4
3686,Winter,Tu,Jan,13,18,11,16.5
3687,Spring,Sa,Apr,4,12,9,18
3688,Spring,M,Apr,13,10,10,10
3689,Winter,Sa,Jan,3,14,8,6
3690,Fall,Su  Tu  Th  F  Sa,Sep,29,20,14,84.5
3691,Winter,Su,Jan,11,9,8,16
3692,Fall,Su  M  Tu  W  Th  F  Sa,Sep,28,7,12,1047.5
3693,Spring,Th,Apr,2,15,12,12
3694,Fall,F,Nov,13,8,1,10
3695,Winter,Th,Jan,8,17,9,2.25
3696,Fall,Sa,Oct,3,18,13,24
3697,Spring,W,Apr,1,16,9,13.5
3698,Winter,F,Jan,9,16,7,10.5
3699,Spring,W,Mar,25,18,8,6
3700,Fall,M  Tu  W  Th  F  Sa,Sep,26,16,14,250.25
3701,Fall,F,Oct,2,20,9,5.5
3702,Fall,M,Sep,28,16,9,9
3703,Spring,Su,Apr,5,11,10,5
3704,Spring,Sa,Apr,4,11,9,5
3705,Summer,Tu  W  Th,Aug,4,9,1,9
3706,Winter,M,Feb,16,9,1,5
3707,Winter,Su  Tu  Th  F  Sa,Jan,6,19,9,45.16666794
3708,Fall,Th,Oct,1,9,12,24
3709,Winter,Tu  W  Th  F,Jan,9,13,11,91.5
3710,Winter,Sa,Mar,21,19,1,1
3711,Fall,W,Sep,30,9,12,15
3712,Spring,Tu,Mar,31,9,10,20
3713,Spring,M,Apr,20,17,9,4
3714,Winter,Su  M  Tu  W  Th  F  Sa,Jan,5,9,7,197
3715,Fall,Th,Oct,1,13,12,22
3716,Summer,Su  M  Tu  W  Th  F  Sa,Jun,26,18,11,167
3717,Fall,Sa,Oct,3,11,12,9
3718,Winter,Su  M  Tu  W  Th  F  Sa,Jan,3,7,11,189
3719,Fall,Su  M  Tu  W  Th  Sa,Dec,21,14,2,18.5
3720,Fall,M  Tu  W  Th  F,Sep,8,15,12,150
3721,Spring,Su,Apr,12,9,8,4
3722,Winter,W,Jan,14,10,11,10
3723,Spring,M  F,Apr,10,18,5,9
3724,Winter,M,Feb,16,17,1,0.5
3725,Spring,W,Apr,8,18,9,6.75
3726,Fall,Tu  Th,Sep,29,19,9,36
3727,Winter,Su  W  Sa,Jan,3,12,12,59
3728,Summer,M  W,Jun,29,19,5,8
3729,Summer,Tu  Th,Sep,1,17,4,6
3730,Winter,Su,Jan,11,13,9,2.25
3731,Fall,Sa,Dec,19,9,3,3
3732,Winter,Sa,Jan,3,14,12,36
3733,Spring,M,Apr,13,14,12,11
3734,Fall,Su  Th,Oct,1,19,20,20
3735,Winter,M,Feb,16,12,1,1.75
3736,Winter,Sa,Feb,14,18,1,1
3737,Spring,Su,Mar,29,9,10,10
3738,Spring,Tu,Apr,7,13,9,6.75
3739,Fall,Su,Oct,4,11,12,12
3740,Fall,Th,Oct,1,13,9,9
3741,Winter,M  Tu  W  Th  F  Sa,Jan,5,17,10,87.75
3742,Summer,M  Tu  W  Th  F,Jul,13,19,2,9
3743,Winter,Su  Sa,Jan,10,13,11,38.5
3744,Winter,F,Jan,9,18,9,18
3745,Spring,Sa,Mar,28,12,8,4
3746,Fall,Th  F,Oct,1,15,12,24
3747,Fall,Su  M  Tu  W  Th  F  Sa,Sep,17,20,14,120
3748,Winter,M  Tu  W  Th  F,Jan,5,15,11,127.5
3749,Spring,M,Mar,30,9,9,10.5
3750,Summer,Tu,Aug,18,12,1,1.5
3751,Summer,Su  M  Tu  W  Th  F  Sa,Jun,27,14,11,190.25
3752,Fall,F,Oct,2,15,12,51
3753,Spring,M  W,Mar,30,9,12,49.5
3754,Spring,M  Tu  W  Th  F,Mar,30,15,12,141.75
3755,Fall,Tu,Oct,20,18,9,13.5
3756,Winter,M,Jan,5,15,9,6
3757,Winter,Tu  Th,Jan,8,15,12,84
3758,Winter,Tu  Th,Jan,6,19,12,20.16666603
3759,Summer,Tu,Jul,7,12,8,8
3760,Spring,Sa,Mar,28,14,8,16
3761,Fall,F,Oct,9,10,9,2.25
3762,Spring,Su,Mar,29,15,9,9
3763,Spring,Su,Mar,29,14,9,10
3764,Fall,Tu,Sep,29,19,9,18
3765,Fall,W,Oct,7,10,9,4.5
3766,Winter,Th,Jan,8,20,9,8
3767,Winter,Th,Jan,8,17,9,27
3768,Spring,Su  W  F  Sa,Apr,1,19,13,69.83333588
3769,Summer,M  Tu  W  Th  F  Sa,Aug,31,12,1,8.583333015
3770,Summer,Tu  Th,Sep,1,9,4,8
3771,Summer,Tu  Th,Jun,23,17,4,8
3772,Spring,Sa,Mar,28,18,9,13.5
3773,Winter,M,Jan,5,17,9,6.75
3774,Summer,Tu,Jul,7,9,9,9
3775,Winter,Th,Jan,8,17,9,6.75
3776,Winter,M,Jan,5,10,10,13.5
3777,Spring,Su  M  Tu  W  Th  F  Sa,Mar,28,8,13,1111
3778,Summer,M  Tu  W  Th  F,Jul,6,9,1,6
3779,Summer,M,Jun,29,11,10,10
3780,Fall,M  Tu  W  Th  Sa,Dec,28,10,1,7.75
3781,Winter,Su  M  Tu  W  Th  F,Jan,11,15,11,144.8333282
3782,Winter,M  Tu  W  Th  F,Jan,5,9,10,311.5
3783,Winter,M,Jan,5,18,8,7
3784,Fall,Su,Sep,27,14,10,13
3785,Winter,Th,Jan,8,19,8,4
3786,Winter,Th,Jan,15,19,11,11
3787,Summer,M  Tu  W  Th  F,Jul,6,9,2,70
3788,Fall,Th,Oct,1,14,9,6.75
3789,Fall,M,Sep,28,11,9,4.5
3790,Winter,Su,Jan,11,11,9,13.5
3791,Spring,M  Tu  Th,Mar,30,10,11,53
3792,Summer,M  Tu  W  Th  F,Jun,29,10,2,2.25
3793,Summer,M  W,Jun,29,18,12,46
3794,Fall,Tu,Sep,29,11,9,2.25
3795,Spring,Su,Mar,29,13,9,22.5
3796,Summer,Tu,Jul,7,18,8,12
3797,Spring,Tu  Th,Mar,31,15,12,48
3798,Spring,Sa,May,2,10,3,6
3799,Spring,Tu,Mar,31,10,9,11.25
3800,Spring,Su  Sa,Apr,4,9,13,182
3801,Winter,F  Sa,Jan,2,21,13,26
3802,Fall,Tu,Sep,29,13,12,18
3803,Spring,Tu,Mar,31,19,11,10
3804,Spring,Th,Apr,2,9,9,18
3805,Spring,Su,Apr,12,11,8,4
3806,Spring,F,Apr,10,16,9,4.5
3807,Summer,M  Tu  W  Th  F,Jun,29,7,7,41.25
3808,Summer,Sa,Jul,11,11,9,4.5
3809,Summer,M  Tu  W  Th  F,Jul,27,19,2,9
3810,Summer,M  Tu  W  Th  F,Jun,29,18,12,114
3811,Spring,F,Apr,10,19,9,18
3812,Winter,Tu  Th,Jan,6,16,9,27
3813,Spring,M  Tu  W  Th  F,Mar,30,11,12,171
3814,Winter,Sa,Jan,10,9,9,27
3815,Fall,Tu,Oct,6,14,12,16.5
3816,Spring,W,May,13,16,6,4.5
3817,Winter,Su,Jan,4,15,9,6.75
3818,Summer,W,Jul,8,13,9,18
3819,Summer,W,Jul,8,17,9,4.5
3820,Fall,Sa,Oct,3,14,9,6.75
3821,Summer,Su  M  Tu  W  Th  F  Sa,Jun,27,14,11,87
3822,Spring,Sa,Apr,4,12,9,13.5
3823,Summer,W,Jul,8,9,9,4.5
3824,Spring,M,Mar,30,8,8,4
3825,Fall,Tu  Th,Sep,29,11,10,30
3826,Fall,M  Tu  W  Th  F,Dec,1,9,2,18
3827,Spring,Tu  Th,Apr,7,9,5,4.5
3828,Fall,Th,Oct,8,18,9,6.75
3829,Fall,F,Oct,30,18,1,2
3830,Winter,Th,Jan,15,16,9,13.5
3831,Winter,Su,Jan,11,11,9,4.5
3832,Spring,M  W  F,Mar,30,7,13,180
3833,Summer,M,Jun,29,18,8,4
3834,Fall,Sa,Sep,12,20,16,19.83333397
3835,Winter,F,Jan,9,10,11,11
3836,Winter,Th  Sa,Jan,3,12,12,25
3837,Spring,Sa,Mar,28,9,8,8
3838,Summer,Sa,Jun,20,11,9,9
3839,Fall,Su  Sa,Oct,3,13,20,15
3840,Fall,Tu,Oct,13,20,9,6.75
3841,Fall,Tu  Th,Sep,29,18,27,52
